,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
METFORMIN_HOSPITAL_BITZUA__p25__missing,0.0049671535,0.03857666,0.015031376,0.025213066,0.019677607,0.011766832,0.018791666,0.020948665
NEUTROPHILS_MEASURE__p25__missing,-0.01947856,-0.02017879,0.011831046,0.03528615,-0.015034941,-0.0236786,0.013463928,-0.008430253
PH_MEASURE__p25__missing,0.010933161,0.0040505733,-0.004172319,0.045507222,-0.010921986,0.019961579,0.0019104854,0.03891235
PLT_MEASURE__p25__missing,0.020473672,0.0036714398,0.02191235,0.016754033,0.027814139,0.020762777,0.0069680964,0.002594909
POTASSIUM_MEASURE__p25__missing,0.006523112,-0.00034958715,-0.020073334,0.009858123,-0.019581895,-0.01387055,-0.022309082,0.0023604217
SEVERE_HYPERGLYCEMIA_EVENT__p25__missing,-0.00780994,0.008327037,-0.009384643,-0.02581974,0.017905604,-0.0049731825,-0.025250627,-0.029520364
SEVERE_HYPOGLYCEMIA_EVENT__p25__missing,0.009755488,-0.017150076,-0.005873643,-0.010002533,-0.019824063,-0.013172831,-0.004122868,0.0034760397
SGLT2_HOME_BITZUA__p25__missing,-0.0251265,0.029813455,-0.019935714,0.016058534,-0.008526846,0.001648609,-0.015248012,0.024735775
SGLT2_HOSPITAL_BITZUA__p25__missing,-0.005933309,0.033924446,-0.00033201766,0.006762461,0.021720517,0.028056303,-0.010270457,-0.005324766
SODIUM_MEASURE__p25__missing,-0.0043341354,-0.0101830745,0.0027546617,0.022565741,0.014138606,-0.013622575,-0.011214777,0.02617953
STEROIDS_IV_BITZUA__p25__missing,0.0097304415,-0.027165256,0.023506716,-0.0023787622,0.01561673,0.010256259,-0.020155085,-0.0031228804
STEROIDS_PO_BITZUA__p25__missing,0.012328987,0.006366025,0.008821245,0.00988211,0.008629168,0.010882462,-0.01753457,-0.03785661
TROPONIN_MEASURE__p25__missing,-0.02578215,0.010291114,0.004641207,0.018457618,-0.022293033,0.00991694,-0.008503143,0.0061324667
UREA_MEASURE__p25__missing,-0.032708988,-0.020947658,-0.0069018113,-0.024404055,-0.05362148,-0.006185022,0.0011957336,0.014961569
URINE_CULTURE__p25__missing,-0.0075712013,0.0029790674,-0.004969653,-0.01956552,-0.012179002,0.005877884,0.0136493165,-0.030259205
WEIGHT_MEASURE__p25__missing,-0.029470932,0.008595858,0.0070521627,0.015209048,-0.0051942263,-0.010194164,0.009391511,-0.008642876
ALANINE-AMINOTRANSFERASE_MEASURE__median__missing,0.024360677,-0.028027529,0.0055518704,-0.027758293,0.006398404,-0.0072632763,-0.028986767,-0.013208708
ALBUMIN_SERUM_MEASURE__median__missing,0.0018247833,0.0052936585,-0.017305233,0.012669546,-0.0029999046,0.010529713,-0.020794705,0.0089556
ANTIBIOTIC_IV_BITZUA__median__missing,-0.008333047,0.0102131665,-0.0081011215,0.018421326,-0.015321833,0.02982501,-0.015135363,0.0045879306
ANTIBIOTIC_PO_BITZUA__median__missing,-0.013227796,0.034633797,-0.012136474,0.010580404,0.031437572,0.021012684,-0.00047011042,0.009699528
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__median__missing,0.0125443535,-0.028878162,0.003854726,-0.00452043,-0.011746367,-0.025439031,-0.026804172,-0.04752077
ASPARATE-AMINOTRANSFERASE_MEASURE__median__missing,-0.014952804,-0.008325053,0.012410544,0.0039844904,-0.022473808,-0.013012602,0.017744098,0.011722902
BASAL_DOSAGE__median__missing,-0.015137907,0.0035453364,-0.03992051,-0.020780385,-0.018341888,-0.020887416,-0.025638165,-0.015736345
BASAL_HOME_BITZUA__median__missing,-0.002693349,0.00078295986,0.010181465,0.015997414,0.02396124,-0.021568162,0.006728603,0.005259383
BASE_GLUCOSE_MEASURE__median__missing,0.008046962,0.0006733649,-0.013379278,0.018190034,0.010102138,-0.0023548442,-0.0009664001,-0.015599682
BICARBONATE_MEASURE__median__missing,0.0037125126,-0.008746454,0.006166717,-0.036257863,-0.03442539,-0.012530571,-0.02939136,-0.019404808
BLOOD_CULTURE__median__missing,0.020552672,-0.008831368,-0.014476517,-0.013346263,0.0015318047,0.024981296,-0.016948093,-0.03217035
BLOOD_PRESSURE_DIASTOLIC_MEASURE__median__missing,0.0064316825,-0.010684658,-0.005154308,-0.021159656,0.023135081,0.018990276,-0.019350678,0.017233364
BLOOD_PRESSURE_SYSTOLIC_MEASURE__median__missing,0.013022196,0.012920713,0.01937147,0.014770159,0.006905633,0.018696725,-0.0016193964,-0.023271864
BMI_MEASURE__median__missing,0.005055055,-0.016633641,-0.015378558,0.019506825,0.036964823,0.023018098,0.0191918,0.01646553
BODY_TEMPERATURE_MEASURE__median__missing,-0.012946113,-0.0043585408,0.0048138266,0.0015131783,0.0082422905,0.015842834,0.0021640505,0.004740339
BOLUS_DOSAGE__median__missing,0.015847154,0.017449476,-0.007630349,-0.033969447,0.0051966724,0.015151925,-0.022913909,-0.020263616
CALCIUM-GLUCONATE_BITZUA__median__missing,-0.0080329515,0.030976007,0.0016699819,-0.015234387,-0.024912871,-0.022553442,-0.007870291,0.016418334
CARDIO-VASCULAR_DISORDER_EVENT__median__missing,-0.04906854,-0.02326567,-0.00037000325,0.013878793,-0.0064475746,-0.024063054,-0.026309045,0.012956959
CARDIOVASCULAR_DISORDER_OBS__median__missing,-0.014598756,0.015301639,-0.006646016,-0.031216724,0.017739635,-0.0153890215,-0.025893359,-0.024337336
CHEST_XRAY__median__missing,-0.014772938,-0.008161386,0.019584795,-0.017772667,-0.029305598,-0.008434702,0.01786173,-0.0020578988
CREATINE-KINASE_MEASURE__median__missing,-0.024796866,0.028780453,-0.002388192,0.0133351,0.025807127,0.0015003177,0.009320005,0.026928967
CREATININE_SERUM_MEASURE__median__missing,-0.0128920805,0.026653744,0.011085619,0.029409355,0.037490826,-0.022518985,-0.01860575,-0.022252759
DEXTROSE_BITZUA__median__missing,0.004788709,0.004522826,-0.0028771667,0.010079492,0.004601954,0.024905387,0.0063954135,0.026500888
DIABETES_DIAGNOSIS__median__missing,0.027643213,-0.013201371,-0.012661746,-0.015467952,0.0009762773,0.024045097,-0.026927639,-0.018190533
DIALYSIS__median__missing,0.036934912,0.00614351,0.003132997,0.014168997,-0.021080289,0.013536611,0.013387973,0.012034271
E-GFR_MEASURE__median__missing,-0.015549128,-0.044156294,0.015301081,-0.015694404,0.019766068,0.010225366,0.021138672,-0.02669395
EGFR_MEASURE__median__missing,0.002001434,0.018039113,-0.002665688,-0.03391886,0.022708727,-0.0049305144,-0.01588674,0.010822867
GLUCOSE_MEASURE__median__missing,0.00014765562,0.011582583,-0.019593397,0.0071206363,-0.014929817,-0.014905267,0.0014789328,0.001366711
HEART_RATE_MEASURE__median__missing,0.006799685,-0.012534862,0.019554298,-0.013522554,0.0032463875,0.0011195717,0.0064134006,-0.017907862
HEMATOCRIT_MEASURE__median__missing,-0.022679625,-0.007715263,0.017140923,0.0116865635,0.00042760756,-0.00019637053,0.02357635,0.013996128
HEMOGLOBIN_MEASURE__median__missing,0.02056856,-0.025100889,-0.008826738,-0.029396245,-0.019130876,-0.02033233,0.017204633,-0.0072591794
HEPARIN_IV_BITZUA__median__missing,0.0008709923,-0.012100285,-0.005191373,0.012057718,0.021125361,0.0058805165,0.0024590795,-0.016136855
HYPERGLYCEMIA_EVENT__median__missing,0.008403554,0.0053838375,0.00084178394,-0.0005414707,0.0184638,0.015479915,-0.0035102756,-0.0044202995
HYPERTONIC_SALINE_BITZUA__median__missing,0.023738222,-0.022762029,0.025572583,-0.017521985,-0.008214772,-0.03255589,0.0080069825,-0.022186482
HYPOGLYCEMIA_EVENT__median__missing,-0.015145061,0.018631881,0.009990208,-0.0058259047,0.010296594,0.02876543,-0.014803892,-0.048631985
INFECTION_EVENT__median__missing,0.016850375,-0.0035092111,-0.0019589956,0.006594735,0.0019789785,-0.0014812986,-0.00035097598,-0.004826093
INFECTION_WBC_MEASURE__median__missing,0.009744079,-0.008737731,-0.032630183,0.0003944646,0.017873013,-0.013318122,-0.004809661,0.027800782
KETONES_SERUM_MEASURE__median__missing,-0.0107313525,0.021066658,-0.025527427,0.024217796,0.044685062,0.005819463,-0.003181257,0.016130745
KETONES_URINE_MEASURE__median__missing,-0.010392055,0.0200398,-0.008782104,-0.025041962,-0.03675315,0.028554304,0.008347266,-0.020815708
KIDNEY_COMPLICATION_EVENT__median__missing,-0.0069207703,0.0038654124,-0.011725733,-0.029213917,0.027222393,-0.06029365,-0.00067415216,-0.031889882
KIDNEY_COMPLICATION_OBS__median__missing,0.014575209,-0.029495457,0.018754682,-0.013035639,-0.015482772,-0.045753215,0.00886407,0.034320734
METFORMIN_HOME_BITZUA__median__missing,0.022411108,-0.003103857,-0.02159005,-0.021528292,0.010170672,0.006034849,-0.01822062,-0.022650436
METFORMIN_HOSPITAL_BITZUA__median__missing,0.011475531,0.021237705,-0.011381733,-0.0104018515,0.0019663204,0.013832585,-0.013161219,0.00028852568
NEUTROPHILS_MEASURE__median__missing,0.01922191,0.020990703,0.019925145,0.0013193649,0.019564781,-0.03169188,0.019270731,0.009054948
PH_MEASURE__median__missing,-0.0058078202,-0.0011875308,-0.0122389095,0.051997438,-0.0075968285,-0.024529593,-0.00672787,0.03252236
PLT_MEASURE__median__missing,-0.0033228127,0.00900422,0.026546868,0.007912102,0.008065144,0.019176092,-0.023136728,0.03176907
POTASSIUM_MEASURE__median__missing,0.014070417,-0.013861314,-0.0024195085,0.013862151,0.0017442037,-0.013697031,0.019545937,0.014609289
SEVERE_HYPERGLYCEMIA_EVENT__median__missing,-0.011173788,0.0033829315,-0.009513832,-0.024640169,0.025721295,0.008760618,-0.018552283,-0.00058863417
SEVERE_HYPOGLYCEMIA_EVENT__median__missing,-0.011860855,0.00062880164,0.020512925,-0.018872261,-0.0035960071,-0.025392728,0.0039103488,0.017770652
SGLT2_HOME_BITZUA__median__missing,-0.029370824,0.023068963,-0.026848711,0.00842517,0.01208368,0.007509647,0.0048028794,-0.00036511815
SGLT2_HOSPITAL_BITZUA__median__missing,-0.014422316,-0.00540752,-0.0016974478,-0.0047389115,0.019914823,0.022408215,-0.010077088,0.029280702
SODIUM_MEASURE__median__missing,0.016859692,-0.018787207,-0.0065458664,0.013378035,0.025700677,0.009540788,-0.016496109,0.034286644
STEROIDS_IV_BITZUA__median__missing,-0.019194767,-0.019336432,0.0013901709,-0.014281751,0.011855674,-0.014778671,0.021511463,0.009200843
STEROIDS_PO_BITZUA__median__missing,-0.021559931,-0.014055237,-0.0077399304,-0.010127609,-0.020752607,-0.001956176,-0.0023210503,-0.0010176459
TROPONIN_MEASURE__median__missing,-0.03678944,0.033148024,-0.01708371,0.02680359,0.0009132528,-0.0020966982,-0.012467078,-0.0232288
UREA_MEASURE__median__missing,-0.021501534,-0.01783036,-0.010455474,-0.015292482,-0.061330836,-0.022080114,0.009594857,0.008630455
URINE_CULTURE__median__missing,-0.015863828,0.00014382113,-0.017589953,-0.027741252,-0.0103574665,-0.011286381,-0.009484378,0.018095804
WEIGHT_MEASURE__median__missing,-0.026340133,0.01073431,-0.012600772,-0.012578935,-0.0026099426,-0.024021745,-0.028059179,-0.0029377786
ALANINE-AMINOTRANSFERASE_MEASURE__p75__missing,-0.015080341,-0.032211363,-0.010936526,-0.039182436,0.017033696,0.0012100457,0.014229523,-0.017313424
ALBUMIN_SERUM_MEASURE__p75__missing,0.0007192648,0.016134318,-0.024552431,0.008441609,-0.016270595,-0.014656681,-0.012839293,-0.020099176
ANTIBIOTIC_IV_BITZUA__p75__missing,0.020240124,-0.003158087,-0.027523778,0.02521296,-0.020432219,0.013181121,-0.0037312817,0.01170592
ANTIBIOTIC_PO_BITZUA__p75__missing,0.0032898434,0.00027405994,-0.009610774,0.0030279611,-0.0119406525,-0.021398816,0.012056481,-0.011447751
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__p75__missing,-0.017397137,-0.008825047,-0.027170261,-0.027744051,-0.018320106,-0.014169607,0.020113474,-0.031456117
ASPARATE-AMINOTRANSFERASE_MEASURE__p75__missing,0.00717821,-0.016430978,-0.02345269,0.009572087,0.016922425,-0.0009499217,-0.016616689,0.035643734
BASAL_DOSAGE__p75__missing,-0.0066536693,-0.0041871835,-0.010018964,-0.022527607,0.01943799,0.009415043,-0.0019634867,-0.019269997
BASAL_HOME_BITZUA__p75__missing,-0.012692228,0.007059726,0.0078059626,-0.028046163,0.0021316055,0.022206394,0.025184082,-0.0057926625
BASE_GLUCOSE_MEASURE__p75__missing,0.016879922,0.010887675,-0.02528995,-0.028665056,0.0017429576,-0.009914836,-0.019778121,-0.028493684
BICARBONATE_MEASURE__p75__missing,0.005931408,-0.010247501,0.012030415,-0.038336158,-0.001371338,-0.0126230195,0.012195592,-0.06293108
BLOOD_CULTURE__p75__missing,-0.013053256,-0.0052035637,-0.0020311738,-0.03489097,0.0051399306,-0.020938931,0.0075728395,-0.025928788
BLOOD_PRESSURE_DIASTOLIC_MEASURE__p75__missing,0.03405405,0.01593647,0.017405268,0.008424834,0.005958791,-0.0077535077,0.0025038167,-0.0004528893
BLOOD_PRESSURE_SYSTOLIC_MEASURE__p75__missing,0.009413385,0.014125683,0.014842928,-0.008754227,0.0057914453,0.018861035,0.0038238296,-0.009664941
BMI_MEASURE__p75__missing,-0.024098495,-0.011029487,0.00024552736,-0.015488314,0.002749504,-0.013266656,0.022367194,-0.006727597
BODY_TEMPERATURE_MEASURE__p75__missing,-0.013304343,0.02080165,-0.0036037273,0.007637827,0.014543766,0.003378305,-0.022497278,0.017780175
BOLUS_DOSAGE__p75__missing,-0.012718825,-0.006375134,0.005529859,0.0022203194,0.002496279,0.009067798,-0.0027907817,-0.008130781
CALCIUM-GLUCONATE_BITZUA__p75__missing,-0.030469567,0.0053472975,-0.020865574,0.01608754,-0.0018424172,-0.009333464,0.011517157,0.014962585
CARDIO-VASCULAR_DISORDER_EVENT__p75__missing,-0.08481514,0.009337035,0.00066763617,0.024392635,-0.0040822597,-0.0075314576,0.007438437,0.022711406
CARDIOVASCULAR_DISORDER_OBS__p75__missing,-0.02549364,0.005840196,0.004242491,-0.028270453,0.00041156812,-0.012990545,-0.0008638711,-0.019542933
CHEST_XRAY__p75__missing,-0.021263124,-0.012944953,-0.0034507622,0.0054888353,-0.053662833,-0.025362102,-0.01893179,0.01819953
CREATINE-KINASE_MEASURE__p75__missing,-0.0101709375,-0.017773233,-0.0011419073,0.017182726,0.007493876,-0.0034296855,0.0022865087,0.0013681113
CREATININE_SERUM_MEASURE__p75__missing,-0.003680339,-0.0048918067,-0.0065929787,-0.0021148685,-0.009369835,-0.012736329,0.009839506,-0.034205377
DEXTROSE_BITZUA__p75__missing,-0.0019010064,0.0091387965,0.00050972606,0.011536477,-0.0007558808,-0.0044054813,-0.030461973,-0.0061020968
DIABETES_DIAGNOSIS__p75__missing,-0.0008918792,0.0074734655,0.017498728,-0.019440664,-0.015506968,-0.0012700115,0.0017387121,0.016063804
DIALYSIS__p75__missing,-0.013397099,-0.026112126,0.010838858,-0.010181126,-0.017650954,-0.025826497,0.027561706,-0.015617805
E-GFR_MEASURE__p75__missing,-0.025364066,-0.03897165,0.02233588,0.009531449,0.0072816703,0.0070358017,-0.00040774557,-0.0024792869
EGFR_MEASURE__p75__missing,0.014429113,0.02696601,0.012854578,-0.0108183995,0.010231113,0.012392875,0.019829307,0.0037815792
GLUCOSE_MEASURE__p75__missing,-0.007906633,0.0063882624,0.012264287,0.011685214,0.0018603539,-0.0050961343,-0.007134301,-0.00016175785
HEART_RATE_MEASURE__p75__missing,0.0022978971,-0.003075172,0.006166139,-0.0036234397,-0.0063606445,0.008395298,0.0146740265,-0.0059126318
HEMATOCRIT_MEASURE__p75__missing,0.003953856,-0.00397242,0.016400995,0.002404612,-0.014987006,0.009565464,-0.007515709,0.03538722
HEMOGLOBIN_MEASURE__p75__missing,-0.019761637,-0.005369177,-0.0028575421,-0.04097201,-0.023095556,0.0019432117,-0.012742404,-0.016919106
HEPARIN_IV_BITZUA__p75__missing,0.017903635,-0.013103749,0.025679648,0.010006477,0.021745246,-0.014580791,0.02317453,0.0059733894
HYPERGLYCEMIA_EVENT__p75__missing,-0.013036492,-0.012916341,0.0061762114,-0.03372566,0.004432529,-0.016420618,0.003086334,0.020357978
HYPERTONIC_SALINE_BITZUA__p75__missing,0.013893791,-0.02329605,0.01242994,0.0007969193,-0.02274076,-0.014288501,-0.029237077,-0.01884964
HYPOGLYCEMIA_EVENT__p75__missing,0.030046863,-0.0069701523,0.007176788,-0.009788873,0.019508295,0.0010171295,0.020166708,-0.032380592
INFECTION_EVENT__p75__missing,-0.01739606,-0.022546632,0.0089873085,-0.0013325441,-0.00258353,-0.011043576,0.0011970043,0.012206007
INFECTION_WBC_MEASURE__p75__missing,0.0044629546,0.00473635,-0.00016979073,0.007609279,0.009745605,-0.03784242,0.005063534,0.0031997506
KETONES_SERUM_MEASURE__p75__missing,-0.0139066875,-0.0027700516,0.010562436,0.012966434,0.014781512,0.008316348,0.020652266,-0.0064380015
KETONES_URINE_MEASURE__p75__missing,0.03293095,0.005670791,0.0051669884,-0.020101719,-0.031551953,-0.008373659,0.011396136,-0.034322646
KIDNEY_COMPLICATION_EVENT__p75__missing,-0.037260897,-0.01412649,-0.006576007,-0.023952853,-0.017739423,-0.057884265,0.020252414,-0.0020951189
KIDNEY_COMPLICATION_OBS__p75__missing,-0.0116555095,0.009599135,0.019478396,0.019514954,0.011751068,-0.04116015,0.0072292904,0.04217019
METFORMIN_HOME_BITZUA__p75__missing,0.0051384266,0.0147541445,-0.0203826,-0.011764091,0.03441014,0.023809563,0.008799417,-0.0093392655
METFORMIN_HOSPITAL_BITZUA__p75__missing,-0.007863404,0.032625645,-0.009167692,-0.009834338,-0.0027000797,0.0025230737,0.013432049,0.02309512
NEUTROPHILS_MEASURE__p75__missing,-0.008997866,0.015086986,0.016177204,0.018224461,-0.020573352,-0.006101496,-0.019456733,0.022547487
PH_MEASURE__p75__missing,-0.0018511207,0.018085001,0.016582698,0.04339823,-0.016770357,0.008593295,0.0072333706,0.04481804
PLT_MEASURE__p75__missing,0.012734755,0.018888418,0.015903054,0.026420498,0.0033358478,-0.017272247,0.01463031,-0.0055092257
POTASSIUM_MEASURE__p75__missing,0.016818993,-0.0004902183,-0.020307373,0.017041396,-0.008434469,-0.013314911,-0.017210199,0.0111881485
SEVERE_HYPERGLYCEMIA_EVENT__p75__missing,-0.012348842,0.013109798,0.0015872356,-0.032360107,-0.009032052,0.01971567,0.009305607,-0.027176918
SEVERE_HYPOGLYCEMIA_EVENT__p75__missing,0.00040267414,-0.022575222,-0.02181097,-0.004728315,-0.017725207,-0.002465309,0.0025398436,0.0063075386
SGLT2_HOME_BITZUA__p75__missing,-0.0035672316,0.024162574,-0.014593795,0.0074443603,0.022611275,0.023709495,0.0074270843,0.030039022
SGLT2_HOSPITAL_BITZUA__p75__missing,-0.007961225,0.0119087165,-0.010013543,0.022483703,-0.005884179,-0.015181744,0.01955125,0.034628097
SODIUM_MEASURE__p75__missing,0.009126591,-0.0013118339,0.01595833,-0.0044321534,0.024199653,-0.008314749,0.015807698,0.035693455
STEROIDS_IV_BITZUA__p75__missing,-0.014903188,-0.0092363525,0.008485234,-0.015713235,0.007818371,-0.0012630745,0.008823331,0.012518282
STEROIDS_PO_BITZUA__p75__missing,-0.009092031,0.0074389293,-0.035270967,-0.0063865967,-0.018904662,-0.010939579,0.002063489,0.009977813
TROPONIN_MEASURE__p75__missing,-0.036448088,0.0009616775,-0.0023795422,0.005661211,0.022367444,0.016438555,0.02566298,0.00055172906
UREA_MEASURE__p75__missing,-0.028941896,9.880396e-05,-0.017270813,-0.006089575,-0.047959786,0.026688272,-0.0011893511,-0.0077646556
URINE_CULTURE__p75__missing,-0.0043890476,-0.0100839455,-0.004570653,0.012964811,-0.03610575,-0.02579396,-0.0077323844,-0.028641382
WEIGHT_MEASURE__p75__missing,-0.026614333,0.029577868,0.026227575,0.0022850544,-0.02150885,0.010795383,0.008141022,-0.023260195
ALANINE-AMINOTRANSFERASE_MEASURE__slope__missing,-0.020540606,0.013649571,0.01676824,-0.022261562,0.03156837,0.0010593982,0.011601285,0.0033269895
ALBUMIN_SERUM_MEASURE__slope__missing,0.005594472,0.004053006,0.008738884,0.02153007,-0.0177503,-0.00601046,0.02300302,-0.005138373
ANTIBIOTIC_IV_BITZUA__slope__missing,0.0064374683,-0.00860011,-0.028808065,0.007931716,-0.006978039,-0.015043629,-0.032186367,0.008708012
ANTIBIOTIC_PO_BITZUA__slope__missing,-0.031031726,0.0041200146,0.023347303,0.005542482,0.002510068,-0.024534315,0.022866704,0.024145758
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__slope__missing,0.006396343,-0.014119328,0.019762797,-0.015137565,-0.020653445,-0.027288849,-0.014908823,-0.04616181
ASPARATE-AMINOTRANSFERASE_MEASURE__slope__missing,0.021338321,0.013299212,0.009424996,0.03204148,-0.018892735,-0.0050711087,-0.0117795365,-0.00996511
BASAL_DOSAGE__slope__missing,0.011573308,0.0030073535,-0.0001148643,-0.022427198,0.0214279,-0.0066569545,-0.0042639915,-0.02713312
BASAL_HOME_BITZUA__slope__missing,0.020296885,-0.027546035,-0.018058566,-0.023855824,-0.02199067,-0.004449469,-0.011686929,0.0007951881
BASE_GLUCOSE_MEASURE__slope__missing,-0.008834081,-0.019181883,0.011162715,2.38875e-05,0.0014151713,0.020631138,0.019658238,0.0035891365
BICARBONATE_MEASURE__slope__missing,0.020702908,0.012469176,-0.008624608,-0.03733542,-0.014783163,0.0011225227,0.0070253205,-0.048047546
BLOOD_CULTURE__slope__missing,0.024778338,-0.01397929,0.0037205887,-0.016947225,0.0048406115,0.014730518,-0.0002685634,-0.0073200082
BLOOD_PRESSURE_DIASTOLIC_MEASURE__slope__missing,0.0066929986,0.010478767,0.010948049,-0.01091431,0.0005329667,-0.018570157,-0.024329152,-0.019014595
BLOOD_PRESSURE_SYSTOLIC_MEASURE__slope__missing,-0.019680439,-0.00013864346,0.000924022,0.0074568186,-0.0054040183,0.0026414997,0.008688903,0.017613232
BMI_MEASURE__slope__missing,0.020778893,-0.020411383,-0.0019627975,-0.011428707,0.04717464,0.03062175,-0.001306127,0.008779613
BODY_TEMPERATURE_MEASURE__slope__missing,0.012622151,-0.011203242,-0.010244335,0.0086907325,0.015262277,0.008629167,-0.0154989,0.0061256676
BOLUS_DOSAGE__slope__missing,-0.010491201,0.0077686,-0.004187874,0.008340836,0.019072799,-0.025939852,0.023550926,-0.01413702
