,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
ANTIBIOTIC_IV_BITZUA__median__missing,0.0018285499,0.021607336,0.011251775,0.011812922,-0.013412367,0.005429502,-0.017152878,-0.0023384546
ANTIBIOTIC_PO_BITZUA__median__missing,0.00040061944,0.0029425398,0.014028168,0.022880293,0.022283249,-0.013952445,-0.020665754,0.023590859
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__median__missing,-0.01844186,0.007970753,0.016584137,-0.04111073,0.010857756,-0.019203635,-0.010375105,-0.010425395
ASPARATE-AMINOTRANSFERASE_MEASURE__median__missing,0.01283699,-0.0244793,0.0068788864,0.027467655,0.0035858313,-0.009269205,0.01882055,0.007971152
BASAL_DOSAGE__median__missing,-0.01473634,0.0004216463,-0.0011099607,-0.028542671,0.006179912,0.0055154576,-0.0029626677,-0.032408718
BASAL_HOME_BITZUA__median__missing,0.006189661,0.013000304,0.018950092,-0.02452088,0.03192752,-0.012210623,-0.008160779,0.004603761
BASE_GLUCOSE_MEASURE__median__missing,0.021116579,0.009821464,0.00706337,-0.03563066,0.032176852,-0.006679926,-0.025425099,0.0047666165
BICARBONATE_MEASURE__median__missing,0.0037084827,0.018154148,-0.0060048588,-0.05429366,-0.007771254,0.001271352,0.0050871004,-0.015467278
BLOOD_CULTURE__median__missing,-0.018284312,0.008138599,0.0069699525,-0.00563058,0.037594244,0.0019142454,0.026373386,-0.006196703
BLOOD_PRESSURE_DIASTOLIC_MEASURE__median__missing,0.02258921,-0.026799938,0.008823513,-0.011819352,0.0010150748,0.012835244,-0.011048774,-0.009770553
BLOOD_PRESSURE_SYSTOLIC_MEASURE__median__missing,-0.024282409,0.0015787688,-0.008969837,0.00805236,0.006125207,0.0062976754,0.02412407,-0.022927092
BMI_MEASURE__median__missing,0.025145007,-0.0074476874,0.0026993824,-0.0004006096,0.04362138,-0.0012382437,-0.0154296765,0.027233465
BODY_TEMPERATURE_MEASURE__median__missing,0.0013131185,0.004932257,-0.014948632,0.01875451,0.013777642,-0.019035552,0.013207272,-0.007909322
BOLUS_DOSAGE__median__missing,-0.010301527,0.0053198496,-0.022946535,-0.016122723,-0.0104250405,-0.0025985488,0.003211513,0.0023633393
CALCIUM-GLUCONATE_BITZUA__median__missing,-0.017871171,-0.0070480723,0.017817812,0.011057005,-0.01858131,-0.022802861,0.0012508268,0.020247933
CARDIO-VASCULAR_DISORDER_EVENT__median__missing,-0.053252462,-0.007836503,0.01367391,0.027496817,0.0085643865,0.02271656,0.0038672597,0.016257158
CARDIOVASCULAR_DISORDER_OBS__median__missing,-0.031100947,0.021659715,-0.028101137,-0.030268632,0.015949327,-0.0010295358,-0.027952032,-0.035370775
CHEST_XRAY__median__missing,-0.03272516,-0.022443097,0.0072989888,-0.0049074152,-0.0206306,-0.042482167,-0.01972172,0.009323134
CREATINE-KINASE_MEASURE__median__missing,-0.007381344,-0.010231874,0.015772814,-0.0024981522,0.038158122,-0.0065457136,0.004251311,-0.010874766
CREATININE_SERUM_MEASURE__median__missing,0.0020062788,-0.005809859,0.007968787,0.028376848,0.004765669,0.012072456,-0.0050725886,-0.0023614292
DEXTROSE_BITZUA__median__missing,-0.0020722786,0.0046262755,0.010906448,-0.005779093,0.0036641578,0.025514474,-0.0032934076,0.023630334
DIABETES_DIAGNOSIS__median__missing,0.02709301,-0.009068756,0.013692785,-0.011052908,0.00016442689,-0.0028504385,-0.007099707,-0.0077607897
DIALYSIS__median__missing,-0.0007103065,-0.004327265,0.013096477,-0.006322236,-0.0033945167,-0.012176505,0.014046622,-0.024320323
E-GFR_MEASURE__median__missing,0.0036195952,-0.03946234,0.0031616855,0.01913712,0.012872679,0.003182436,0.023414241,0.015542435
EGFR_MEASURE__median__missing,0.0024695655,-0.0057279496,0.01961561,-0.03138917,0.04064144,0.008352155,-0.012474459,0.0056758933
GLUCOSE_MEASURE__median__missing,-0.006165646,0.0095728375,-0.014149832,0.012346678,0.015959138,-0.016815718,-0.00431714,0.0054625757
HEART_RATE_MEASURE__median__missing,0.018366767,0.01510914,-0.003812479,0.004599699,-0.020298319,-0.016513435,0.0065053287,0.01936747
HEMATOCRIT_MEASURE__median__missing,-0.00043781137,0.037335306,0.0053400034,0.008929825,-0.030339682,-0.016880356,-0.0033734434,0.029193142
HEMOGLOBIN_MEASURE__median__missing,0.008933562,-0.03670868,-0.020663649,-0.041224867,0.003260743,-0.031454135,-0.0029286381,-0.037496127
HEPARIN_IV_BITZUA__median__missing,-0.0013846767,0.00056265143,0.010438843,-0.004913916,0.02984029,0.01115797,0.010477919,0.013637727
HYPERGLYCEMIA_EVENT__median__missing,0.020038778,0.012797446,-0.016569547,0.0026288715,-0.0038962087,-0.0041600578,0.0012662662,0.0027497944
HYPERTONIC_SALINE_BITZUA__median__missing,-0.019640176,0.003368154,0.017253779,0.0022261573,0.009293709,-0.0069213505,-0.016882045,0.010025386
HYPOGLYCEMIA_EVENT__median__missing,-0.0073823044,-0.0033466124,0.011606533,0.008635648,0.0030134653,-0.0062055504,0.006910019,-0.017578518
INFECTION_EVENT__median__missing,-0.0062431553,-0.006859425,0.0030875728,-0.022926345,0.010228052,0.005545319,-0.016588103,-0.00977674
INFECTION_WBC_MEASURE__median__missing,0.015054377,0.006659085,0.0046573454,0.031038275,0.017643644,0.0043925443,-0.0285856,-0.013356129
KETONES_SERUM_MEASURE__median__missing,0.02282144,-0.013052844,-0.0015367962,0.030771915,0.03427448,0.02135395,-0.012291159,0.022356583
KETONES_URINE_MEASURE__median__missing,0.0027125427,0.00982084,0.013098229,-0.0036757165,-0.018241085,-0.0033210374,-0.015076574,-0.022028895
KIDNEY_COMPLICATION_EVENT__median__missing,-0.006639359,-0.017511945,0.009392716,-0.0011605797,-0.012910843,-0.043581843,-0.017909702,-0.036736853
KIDNEY_COMPLICATION_OBS__median__missing,-0.006497256,-0.015438158,-0.012809307,0.01919841,-0.023659155,-0.072223485,-0.01451203,0.005000749
METFORMIN_HOME_BITZUA__median__missing,0.021854324,0.01158936,0.0035475832,-0.019113136,0.005768471,0.023412319,0.017714893,0.007259942
METFORMIN_HOSPITAL_BITZUA__median__missing,-0.021821406,0.042703155,-0.012722389,0.00042292548,-0.006327222,0.0028740873,0.00535505,0.03685393
NEUTROPHILS_MEASURE__median__missing,0.027765526,-0.009771743,0.011835909,0.026434893,-0.008653517,-0.013588957,-0.0005115061,-0.023192368
PH_MEASURE__median__missing,-0.00050232257,0.015629746,0.016058777,0.03224738,-0.010740142,-0.0023770665,0.0102460515,0.047374416
PLT_MEASURE__median__missing,0.014385531,0.020926282,-0.018050224,0.02173192,0.030173834,0.008604454,0.006210358,0.0003359238
POTASSIUM_MEASURE__median__missing,0.014633976,0.030186126,0.0025320458,-0.0013762016,0.018306304,0.0041222502,0.01330866,-0.008333969
SEVERE_HYPERGLYCEMIA_EVENT__median__missing,-0.022449235,0.0198976,-0.015613616,0.01155524,-0.022679111,0.021374809,-0.012461317,-0.0041826256
SEVERE_HYPOGLYCEMIA_EVENT__median__missing,0.02165192,0.0001977015,0.011258991,0.014683092,-0.024934148,-0.020201467,-0.016066082,0.022470705
SGLT2_HOME_BITZUA__median__missing,0.005601254,0.0040062964,-0.017433848,-0.0013008569,0.018202612,-0.02573161,0.015670687,-0.007436433
SGLT2_HOSPITAL_BITZUA__median__missing,-0.01012337,0.03750365,-0.0024213167,0.004096912,-0.0064747385,-0.0050511914,-0.0014922224,0.019314311
SODIUM_MEASURE__median__missing,-0.013114936,-0.018231736,0.021869326,0.028765699,0.00026402847,0.016973458,0.0011339289,0.0039340938
STEROIDS_IV_BITZUA__median__missing,0.008662381,-0.009855789,-0.018260676,-0.015603375,0.017830458,-0.01400938,0.031978678,-0.0002308101
STEROIDS_PO_BITZUA__median__missing,0.015606947,0.013215323,0.0026018135,0.00031684767,-0.020091131,0.018089255,-0.013989963,0.00039449992
TROPONIN_MEASURE__median__missing,-0.013549336,-0.0028839568,-0.005934628,0.015767237,0.021373104,-0.014388124,-0.021479513,-0.021722808
UREA_MEASURE__median__missing,0.006048143,-0.030131731,-0.0030159862,-0.007326696,-0.0457332,0.01212754,0.019943599,0.019015128
URINE_CULTURE__median__missing,0.009462466,-0.011342138,-0.005813223,0.01335512,-0.03457454,-0.0058676577,0.020986507,0.0091148475
WEIGHT_MEASURE__median__missing,-0.021446373,0.002805793,-0.00065772416,-0.021658594,0.013494862,0.027052917,-0.025598498,-0.0042083915
ALANINE-AMINOTRANSFERASE_MEASURE__p75__missing,-0.014325942,0.013821147,0.016451653,-0.0016572112,0.02901425,-0.0154049145,-0.008214936,-0.019778514
ALBUMIN_SERUM_MEASURE__p75__missing,0.014204259,-0.010963336,-0.012924109,0.031248238,0.0074511254,0.0032337646,0.0120155765,0.0026327472
ANTIBIOTIC_IV_BITZUA__p75__missing,-0.0015506597,0.017912973,-0.0035900543,0.028652994,0.00059790147,0.010929032,-0.014911754,-0.023095366
ANTIBIOTIC_PO_BITZUA__p75__missing,-0.021314465,0.007813479,-0.0018255773,-0.0018672126,-0.018614171,0.01623384,-0.01809115,0.00079051155
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__p75__missing,-0.022705592,-0.025456388,-0.014805675,-0.023870198,-0.029010253,-0.0144343255,0.007181559,-0.017701438
ASPARATE-AMINOTRANSFERASE_MEASURE__p75__missing,0.004309211,0.012436558,-0.0032641224,-0.00019482641,-0.0048768693,-0.013555097,-0.019076373,0.0033897033
BASAL_DOSAGE__p75__missing,0.0065542688,0.0100889,-0.010569831,-0.002613577,0.00022782854,0.025570149,-0.0044163745,-0.04203229
BASAL_HOME_BITZUA__p75__missing,-0.02286766,0.004643818,0.005096458,-0.009205151,0.0032359285,0.016025644,0.010274521,-0.015085409
BASE_GLUCOSE_MEASURE__p75__missing,-0.012927093,-0.025737857,-0.031666715,-0.0032492955,0.010465995,-0.0062721074,0.0036177367,-0.029568275
BICARBONATE_MEASURE__p75__missing,-0.0073490813,-0.0073960684,0.00790916,-0.054467097,-0.030884638,-0.015693324,-0.011177658,-0.05029188
BLOOD_CULTURE__p75__missing,-0.007025672,-0.009279529,0.012465733,-0.025592975,0.039363366,-0.007343558,-0.00015497985,-0.0072666355
BLOOD_PRESSURE_DIASTOLIC_MEASURE__p75__missing,0.014258703,0.014557594,-0.0036601545,0.0021633047,-0.002810083,0.001056178,-0.021260716,-0.0093271
BLOOD_PRESSURE_SYSTOLIC_MEASURE__p75__missing,-0.021137295,-0.0036832602,-0.010236098,0.0027470689,-0.007916245,0.023638314,0.034177065,0.0013932965
BMI_MEASURE__p75__missing,-0.014476125,-0.0020905507,0.016330166,-0.015441899,0.007935553,-0.008245951,-0.0076812655,0.034553915
BODY_TEMPERATURE_MEASURE__p75__missing,0.00020254805,-0.008641182,0.021091232,0.010843815,0.016192317,0.0043097134,0.013515173,0.029180365
BOLUS_DOSAGE__p75__missing,0.018402122,0.00035316678,0.013718833,0.008204994,0.0138624525,0.011697353,0.009493568,-0.011150908
CALCIUM-GLUCONATE_BITZUA__p75__missing,-0.0012780974,0.010811971,-0.0046076253,0.0025082428,-0.01664934,0.0031721373,-0.020684458,-0.009319206
CARDIO-VASCULAR_DISORDER_EVENT__p75__missing,-0.08333068,-0.014611808,-0.026590072,0.009342904,-0.021656547,-0.010476986,0.009201232,-0.0018709773
CARDIOVASCULAR_DISORDER_OBS__p75__missing,-0.008868863,-0.01785179,-0.019065583,-0.015419247,0.01715899,0.012872738,0.007252688,-0.050841056
CHEST_XRAY__p75__missing,-0.024202168,-0.031086514,-0.0047511607,-0.007413814,-0.020637194,-0.03163007,0.00096915645,-0.0035986837
CREATINE-KINASE_MEASURE__p75__missing,-0.01742587,-0.002367292,-0.017125273,-0.021932922,0.029755423,-0.026377719,0.008256217,0.032452054
CREATININE_SERUM_MEASURE__p75__missing,0.010879581,-0.026324378,0.03433569,0.023043396,0.024758559,0.0086780945,-0.015654894,-0.0014769275
DEXTROSE_BITZUA__p75__missing,0.00015674869,0.027587563,-0.017984567,-0.016091404,-0.00868474,0.025967572,-0.015457407,0.009685304
DIABETES_DIAGNOSIS__p75__missing,-0.0066663763,-0.005937221,-0.012840954,-0.0069931434,-0.013626036,0.040529903,-0.003934225,-0.022311566
DIALYSIS__p75__missing,0.02703818,-0.007175458,0.021227552,-0.009400137,-0.031633295,-0.021454044,-0.008711249,0.017381683
E-GFR_MEASURE__p75__missing,-5.7093644e-06,-0.037314106,-0.004941735,0.011081027,0.038430765,-0.0155687025,0.0007291592,0.015378811
EGFR_MEASURE__p75__missing,-0.026817085,-0.009930874,0.0242713,0.0018219895,0.018168176,-0.014692778,-0.002675224,0.002214542
GLUCOSE_MEASURE__p75__missing,-0.0065255095,0.020463005,0.0035846285,-0.026863737,0.0074956776,-0.022896864,-0.016684758,0.0019062597
HEART_RATE_MEASURE__p75__missing,-0.010329673,0.0016768043,-0.0039422633,0.019661302,0.012776585,0.008131436,-0.0131213665,-0.010642224
HEMATOCRIT_MEASURE__p75__missing,-0.02297689,0.002818598,0.03184704,0.024214847,0.0010290358,6.529627e-05,-0.008148888,-0.001412693
HEMOGLOBIN_MEASURE__p75__missing,-0.026976176,-0.016563984,-0.027608223,-0.0383963,-0.018914757,0.012433542,-0.0016306357,-0.026247134
HEPARIN_IV_BITZUA__p75__missing,-0.012329318,-0.007580294,0.009067173,0.022286555,0.014642377,0.02200992,0.029917654,-0.0071278336
HYPERGLYCEMIA_EVENT__p75__missing,0.013518954,0.0050296136,-0.02591256,-0.0278905,-0.013720247,0.006849874,-0.0023050471,-0.014405275
HYPERTONIC_SALINE_BITZUA__p75__missing,-0.0049474672,0.009673591,-0.0049637654,-0.006971927,-0.0056348075,0.006823725,-0.032798838,-0.012104475
HYPOGLYCEMIA_EVENT__p75__missing,0.0018715032,0.0069143428,-0.005030272,-0.03628226,-0.012228227,0.012621325,-0.015301802,-0.019576967
INFECTION_EVENT__p75__missing,-0.0129634375,-0.008367325,-0.018736552,-0.02275541,0.011471008,0.01757322,-0.012440184,-0.017877169
INFECTION_WBC_MEASURE__p75__missing,-0.013611038,0.010303453,0.0010874558,-0.004739296,0.019586997,-0.028569698,-0.011175375,0.005673973
KETONES_SERUM_MEASURE__p75__missing,-0.027740411,0.013689871,-0.014214704,-0.0033500267,0.005786196,-0.018575983,-0.023086766,0.017642435
KETONES_URINE_MEASURE__p75__missing,-0.007147217,0.0110313175,-0.0066444604,0.0028441346,-0.009590585,-0.016862951,0.017491262,-0.030973338
KIDNEY_COMPLICATION_EVENT__p75__missing,0.005845074,-0.011882207,-0.0071709855,-0.010042886,0.03086784,-0.04660744,-0.0062391497,-0.0062336754
KIDNEY_COMPLICATION_OBS__p75__missing,-0.014588329,0.00983694,-0.020089593,0.023220703,-0.00917273,-0.025806883,0.011510963,0.011849651
METFORMIN_HOME_BITZUA__p75__missing,0.017331969,-0.01234407,-0.01596379,-0.017928163,-0.0064497953,-0.020053448,0.0010785344,-0.036396366
METFORMIN_HOSPITAL_BITZUA__p75__missing,0.0049337274,0.016957385,-0.010185135,-0.008487312,0.008830686,0.029484611,-0.017500842,0.026055876
NEUTROPHILS_MEASURE__p75__missing,-0.012748858,0.022979872,-0.019330785,0.018766679,0.010727606,-0.0061901473,-0.00783799,0.011403741
PH_MEASURE__p75__missing,0.016608102,0.0061251204,-0.019968243,0.020693475,0.025177587,0.024879586,-0.015856784,0.005830569
PLT_MEASURE__p75__missing,-0.0071524284,0.01612088,0.011987895,0.012502239,-0.00081939885,0.01740685,-0.006091134,0.0054370933
POTASSIUM_MEASURE__p75__missing,0.004744587,-0.01658025,0.00014570456,-0.013333557,0.019948741,-0.0073910663,0.013022632,-0.0030083058
SEVERE_HYPERGLYCEMIA_EVENT__p75__missing,0.022949092,-0.011792015,-0.0275787,-0.008545866,-0.009407149,-0.0036523102,-0.009684187,-0.010706433
SEVERE_HYPOGLYCEMIA_EVENT__p75__missing,-0.012750908,0.0048347604,0.017149474,0.023067169,-0.015050296,-0.0056069447,-0.027831592,0.014858662
SGLT2_HOME_BITZUA__p75__missing,0.00029602452,0.024775561,-0.0049316287,0.007852329,0.00041044693,-0.0063484297,-0.0084875235,0.009595779
SGLT2_HOSPITAL_BITZUA__p75__missing,-0.0133132,0.0051007043,0.020241328,-0.00411615,0.02828305,-0.005828797,-0.01898008,-0.006379055
SODIUM_MEASURE__p75__missing,0.030405896,-0.013023404,0.017320119,0.00085079815,0.0036043713,0.0043350905,-0.021660563,0.005140474
STEROIDS_IV_BITZUA__p75__missing,-0.02181634,-0.0008881264,-0.002565235,-0.02707967,-0.0020087417,0.02782038,0.020412266,0.02461369
STEROIDS_PO_BITZUA__p75__missing,-0.010743565,0.007997287,-0.0058541866,-0.0039304066,0.0013323736,-0.024252713,0.0033549499,0.0035661499
TROPONIN_MEASURE__p75__missing,-0.03090089,0.0066189235,0.0072856783,0.022589896,0.029224489,0.025428938,-0.009185243,-0.013132974
UREA_MEASURE__p75__missing,-0.013379126,-0.026371788,-0.025654456,-0.014913637,-0.029431045,0.0071790824,0.0114558535,0.029098585
URINE_CULTURE__p75__missing,-0.018886216,0.008479688,-0.004770846,-0.009974575,-0.013869888,-0.0028475728,-0.018746749,-0.027447993
WEIGHT_MEASURE__p75__missing,-0.017471604,0.0017977495,0.010280508,-0.01604548,0.011680921,0.0082083875,0.0005006795,0.010977798
ALANINE-AMINOTRANSFERASE_MEASURE__slope__missing,0.0018049671,-0.004562613,-0.006689064,-0.0034124171,0.04062914,0.031072933,0.008957576,-0.030204622
ALBUMIN_SERUM_MEASURE__slope__missing,0.01696542,-0.011499814,-0.011672124,-0.012996474,0.0036728843,-0.0021364454,-0.02966104,0.0032352281
ANTIBIOTIC_IV_BITZUA__slope__missing,-0.0027310778,-0.0078059947,-0.021349374,-0.01841607,-0.028918073,0.006056755,-0.014574497,-0.006918814
ANTIBIOTIC_PO_BITZUA__slope__missing,-0.008994905,-0.0113108745,0.001576782,-0.0039549735,0.00469811,-0.001359376,0.007603714,0.00035566743
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__slope__missing,0.0032158669,-0.011920785,0.015492496,-0.04551329,-0.03675485,-0.012359126,0.020732835,-0.0126299
ASPARATE-AMINOTRANSFERASE_MEASURE__slope__missing,0.0107998075,-0.011509021,0.0044769156,0.029524796,-0.0030470074,-0.021604981,0.015852112,0.015294838
BASAL_DOSAGE__slope__missing,-0.001214138,-0.0043457416,-0.0035029147,-0.026245425,0.0028239158,-0.019124247,-0.018257493,-0.009660914
BASAL_HOME_BITZUA__slope__missing,-0.018556459,-0.013430247,0.020687595,-0.044360105,0.013919818,0.014431715,0.026747659,-0.01066864
BASE_GLUCOSE_MEASURE__slope__missing,-0.00040226206,0.013535274,0.0003364916,0.002903322,-0.0028652865,-0.006097796,0.0127310455,0.018481128
BICARBONATE_MEASURE__slope__missing,-0.0070061716,0.0105434805,-0.0055401702,-0.018112084,-0.036018353,-0.0018967933,-0.020125864,-0.049619045
BLOOD_CULTURE__slope__missing,-0.014500025,0.0021603978,0.011722424,0.005871991,-0.0042129746,-0.019619249,0.0019919625,0.012902469
BLOOD_PRESSURE_DIASTOLIC_MEASURE__slope__missing,0.025785908,0.008626922,0.0023362974,0.012725149,-0.009413855,0.006943985,-0.009514252,-0.009142098
BLOOD_PRESSURE_SYSTOLIC_MEASURE__slope__missing,-0.02141273,0.015677262,0.020775903,0.0057067904,0.031659886,0.01796443,0.010295617,0.013433103
BMI_MEASURE__slope__missing,-0.019961355,0.0078387745,0.021688974,0.00792585,0.045887973,0.015023203,0.0120128775,-0.011404087
BODY_TEMPERATURE_MEASURE__slope__missing,0.005100016,0.004790979,0.007888506,0.014709025,-0.0057370486,-0.020839559,0.0041568684,0.027443849
BOLUS_DOSAGE__slope__missing,0.0045364257,0.010124468,0.010892566,-0.02346321,0.0054651094,-0.0011999342,-0.004739355,-0.0010152985
CALCIUM-GLUCONATE_BITZUA__slope__missing,-0.03575639,-0.012498026,0.006388674,0.0039718836,0.016555658,-0.008896366,-0.010328426,-0.0156140495
CARDIO-VASCULAR_DISORDER_EVENT__slope__missing,-0.05942857,-0.013513196,0.0060185483,0.0053520445,-0.018031916,-0.02644468,-0.022897592,0.011490173
CARDIOVASCULAR_DISORDER_OBS__slope__missing,0.0053558988,-0.00045648977,0.017189093,-0.039880574,-9.5724674e-05,-0.0043699127,0.01308602,-0.013800325
CHEST_XRAY__slope__missing,-0.0058919457,-0.013531336,0.009261626,0.017927255,-0.021756468,-0.045520835,-0.007708652,-0.011807089
CREATINE-KINASE_MEASURE__slope__missing,0.015713904,0.007778913,-0.011952018,0.0012730189,-0.004616167,-0.017865712,-0.021986108,0.01227749
CREATININE_SERUM_MEASURE__slope__missing,-0.014951857,-0.0047320495,0.035062715,0.027628811,0.031088818,-0.016623352,0.026391279,-0.028874094
DEXTROSE_BITZUA__slope__missing,0.014995699,-0.0047457754,-0.016771618,-0.006147083,-0.011397464,0.009247655,-0.008728475,-0.009857338
DIABETES_DIAGNOSIS__slope__missing,0.031337973,0.012073812,-0.010616817,-0.01631747,0.009549779,-0.0020752745,0.0041356795,-0.0048645367
DIALYSIS__slope__missing,-0.00044779986,-0.017449934,0.017462477,-0.021028772,-0.029257165,-0.010133186,0.011431216,0.022063525
E-GFR_MEASURE__slope__missing,-0.029232409,-0.018384479,0.024011506,0.009020416,0.021023538,-0.0034509364,0.0009234066,0.01357595
EGFR_MEASURE__slope__missing,0.01826524,0.036139477,0.013578875,-0.031513765,-0.006300296,0.015748069,-0.007980666,-0.019586965
GLUCOSE_MEASURE__slope__missing,0.019519381,0.008326521,-0.014384916,-0.008461174,-0.010901213,0.021077609,0.025172107,-0.0074185804
HEART_RATE_MEASURE__slope__missing,-0.008091868,-0.0037900608,0.0072095073,0.015680233,-0.034298103,0.00053691433,0.0021616402,0.013550225
HEMATOCRIT_MEASURE__slope__missing,0.006669601,0.0066821226,-0.01067011,0.01625137,-0.0043532685,-2.757346e-05,-0.012130942,0.008726468
HEMOGLOBIN_MEASURE__slope__missing,0.0025509503,-0.02188243,-0.015297351,-0.031148538,-0.035473265,-0.033696406,0.006806839,-0.047001597
HEPARIN_IV_BITZUA__slope__missing,0.009809358,0.02228566,0.0007130938,0.010983827,0.01808738,-0.0048559783,0.0066782995,0.010437209
HYPERGLYCEMIA_EVENT__slope__missing,0.023438493,0.012257013,-0.0033055719,-0.022927722,-0.02626166,0.007014948,-0.03992674,-0.020824451
HYPERTONIC_SALINE_BITZUA__slope__missing,-0.01361128,-0.025090218,0.0021636991,-0.0016868244,-0.018169453,-0.029626718,0.010614799,0.017202929
